Date,Day,Rooms Sold,Arrival Rooms,Compliment Rooms,House Use,Individual Confirm,Occupancy %,Room Revenue,ARR,Departure Rooms,OOO Rooms,Pax,Total Room Inventory
2021-09-01,Wednesday,117.0,49.0,1.0,6.0,117.0,94.02,617835.21,5280.64,45.0,15.0,172.0,117.0
2021-09-02,Thursday,113.0,34.0,1.0,5.0,113.0,92.24,620455.06,5490.75,32.0,16.0,170.0,116.0
2021-09-03,Friday,116.0,39.0,0.0,4.0,116.0,94.92,633071.92,5457.52,35.0,14.0,169.0,118.0
2021-09-04,Saturday,116.0,36.0,0.0,4.0,116.0,94.92,682949.05,5887.49,36.0,14.0,182.0,118.0
2021-09-05,Sunday,114.0,36.0,0.0,1.0,114.0,94.96,664046.94,5824.97,38.0,13.0,182.0,119.0
2021-09-06,Monday,118.0,41.0,0.0,4.0,118.0,95.8,682494.94,5783.86,37.0,13.0,181.0,119.0
2021-09-07,Tuesday,107.0,41.0,0.0,4.0,107.0,87.29,649119.72,6066.54,52.0,14.0,164.0,118.0
2021-09-08,Wednesday,99.0,48.0,0.0,4.0,99.0,79.17,518542.76,5237.81,56.0,12.0,152.0,120.0
2021-09-09,Thursday,75.0,28.0,0.0,4.0,75.0,63.96,394551.5,5260.69,52.0,21.0,105.0,111.0
2021-09-10,Friday,75.0,35.0,0.0,4.0,75.0,60.17,438621.35,5848.28,35.0,14.0,119.0,118.0
2021-09-11,Saturday,77.0,43.0,0.0,4.0,77.0,65.77,426438.98,5538.17,41.0,21.0,126.0,111.0
2021-09-12,Sunday,55.0,26.0,0.0,2.0,55.0,46.9,349881.79,6361.49,48.0,19.0,87.0,113.0
2021-09-13,Monday,58.0,28.0,0.0,2.0,58.0,50.0,327570.64,5647.77,25.0,20.0,89.0,112.0
2021-09-14,Tuesday,75.0,30.0,0.0,2.0,75.0,64.6,389818.79,5197.58,13.0,19.0,117.0,113.0
2021-09-15,Wednesday,95.0,49.0,0.0,3.0,95.0,82.88,492585.29,5185.11,31.0,25.0,144.0,111.0
2021-09-16,Thursday,103.0,53.0,0.0,2.0,103.0,86.32,559032.98,5427.5,45.0,16.0,160.0,117.0
2021-09-17,Friday,98.0,37.0,0.0,2.0,98.0,82.05,563392.1,5748.9,43.0,15.0,161.0,117.0
2021-09-18,Saturday,109.0,44.0,0.0,1.0,109.0,92.31,608052.39,5578.46,33.0,15.0,179.0,117.0
2021-09-19,Sunday,101.0,53.0,0.0,2.0,101.0,86.84,539099.5,5337.62,61.0,18.0,153.0,114.0
2021-09-20,Monday,103.0,43.0,0.0,1.0,103.0,90.27,539332.11,5236.23,41.0,20.0,150.0,113.0
2021-09-21,Tuesday,112.0,50.0,0.0,3.0,112.0,96.46,591228.94,5278.83,45.0,19.0,168.0,113.0
2021-09-22,Wednesday,116.0,38.0,1.0,2.0,116.0,95.76,607306.1,5235.4,36.0,16.0,180.0,118.0
2021-09-23,Thursday,97.0,43.0,0.0,2.0,97.0,83.33,521917.75,5380.6,63.0,18.0,158.0,114.0
2021-09-24,Friday,107.0,52.0,0.0,2.0,107.0,95.45,629420.27,5882.43,42.0,22.0,164.0,110.0
2021-09-25,Saturday,116.0,54.0,0.0,2.0,116.0,97.44,683496.37,5892.21,46.0,15.0,208.0,117.0
2021-09-26,Sunday,107.0,49.0,0.0,2.0,107.0,92.11,593440.46,5546.17,59.0,18.0,177.0,114.0
2021-09-27,Monday,102.0,44.0,0.0,2.0,102.0,86.21,566213.14,5551.11,49.0,16.0,161.0,116.0
2021-09-28,Tuesday,91.0,43.0,0.0,2.0,91.0,78.07,503788.25,5536.13,62.0,18.0,145.0,114.0
2021-09-29,Wednesday,88.0,42.0,0.0,2.0,88.0,73.5,451224.86,5127.56,49.0,15.0,143.0,117.0
2021-09-30,Thursday,103.0,55.0,0.0,3.0,103.0,86.21,559557.63,5432.6,41.0,16.0,155.0,116.0
2021-10-01,Friday,72.0,33.0,0.0,1.0,72.0,62.83,496175.2,6891.32,67.0,19.0,111.0,113.0
2021-10-02,Saturday,75.0,39.0,0.0,2.0,75.0,61.86,476753.58,6356.71,36.0,14.0,113.0,118.0
2021-10-03,Sunday,74.0,45.0,0.0,1.0,74.0,62.93,467595.47,6318.86,46.0,16.0,106.0,116.0
2021-10-04,Monday,68.0,27.0,0.0,2.0,68.0,56.9,420389.92,6182.2,33.0,19.0,85.0,116.0
2021-10-05,Tuesday,64.0,23.0,0.0,2.0,64.0,54.87,404411.42,6318.93,28.0,19.0,80.0,113.0
2021-10-06,Wednesday,68.0,24.0,0.0,2.0,68.0,57.89,398336.74,5857.89,21.0,21.0,91.0,114.0
2021-10-07,Thursday,68.0,29.0,0.0,3.0,68.0,58.04,429109.52,6310.43,30.0,21.0,91.0,112.0
2021-10-08,Friday,65.0,30.0,0.0,6.0,65.0,55.14,343732.91,5288.2,33.0,28.0,86.0,107.0
2021-10-09,Saturday,75.0,40.0,0.0,5.0,75.0,60.34,408243.68,5443.25,29.0,18.0,116.0,116.0
2021-10-10,Sunday,92.0,59.0,0.0,4.0,92.0,75.86,642230.91,6980.77,42.0,17.0,137.0,116.0
2021-10-11,Monday,94.0,29.0,0.0,4.0,94.0,78.26,641622.38,6825.77,27.0,17.0,139.0,115.0
2021-10-12,Tuesday,62.0,28.0,0.0,4.0,62.0,51.33,398197.41,6422.54,61.0,19.0,81.0,113.0
2021-10-13,Wednesday,58.0,26.0,0.0,4.0,58.0,47.79,357259.73,6159.65,31.0,20.0,87.0,113.0
2021-10-14,Thursday,50.0,19.0,0.0,4.0,50.0,41.44,287901.3,5758.03,28.0,21.0,77.0,111.0
2021-10-15,Friday,67.0,33.0,0.0,4.0,67.0,55.26,414206.34,6182.18,17.0,19.0,118.0,114.0
2021-10-16,Saturday,98.0,58.0,0.0,4.0,98.0,82.46,618934.14,6315.65,30.0,18.0,170.0,114.0
2021-10-17,Sunday,71.0,39.0,0.0,3.0,71.0,61.82,419735.28,5911.76,67.0,22.0,110.0,110.0
2021-10-18,Monday,83.0,41.0,0.0,3.0,83.0,72.07,476338.9,5739.02,32.0,21.0,128.0,111.0
2021-10-19,Tuesday,95.0,58.0,0.0,3.0,95.0,85.19,550119.35,5790.73,46.0,25.0,143.0,108.0
2021-10-20,Wednesday,118.0,66.0,0.0,2.0,118.0,97.48,725056.44,6144.55,45.0,13.0,177.0,119.0
2021-10-21,Thursday,118.0,63.0,0.0,2.0,118.0,98.31,678972.96,5754.01,65.0,14.0,173.0,118.0
2021-10-22,Friday,114.0,51.0,0.0,2.0,114.0,94.92,692112.04,6071.16,58.0,14.0,181.0,118.0
2021-10-23,Saturday,104.0,62.0,0.0,2.0,104.0,85.71,607888.39,5845.08,73.0,13.0,176.0,119.0
2021-10-24,Sunday,103.0,62.0,0.0,1.0,103.0,85.71,590121.0,5729.33,67.0,13.0,155.0,119.0
2021-10-25,Monday,107.0,57.0,0.0,2.0,107.0,91.3,610938.05,5709.7,55.0,17.0,149.0,115.0
2021-10-26,Tuesday,107.0,57.0,0.0,1.0,107.0,92.98,645431.4,6032.07,58.0,18.0,159.0,114.0
2021-10-27,Wednesday,117.0,68.0,0.0,1.0,117.0,97.48,894707.05,7647.07,58.0,13.0,165.0,119.0
2021-10-28,Thursday,115.0,52.0,0.0,1.0,115.0,95.8,831651.07,7231.75,54.0,13.0,154.0,119.0
2021-10-29,Friday,118.0,43.0,0.0,1.0,118.0,98.32,840851.88,7125.86,40.0,13.0,169.0,119.0
2021-10-30,Saturday,106.0,49.0,0.0,2.0,106.0,89.66,634875.97,5989.4,62.0,16.0,173.0,116.0
2021-10-31,Sunday,83.0,33.0,0.0,1.0,83.0,71.3,520146.9,6266.83,58.0,17.0,134.0,115.0
2021-11-01,Monday,73.0,28.0,0.0,2.0,73.0,63.39,458209.35,6276.84,38.0,20.0,111.0,112.0
2021-11-02,Tuesday,48.0,14.0,0.0,2.0,48.0,42.59,288012.27,6000.26,39.0,24.0,74.0,108.0
2021-11-03,Wednesday,36.0,7.0,0.0,1.0,36.0,31.82,217015.47,6028.21,20.0,22.0,54.0,110.0
2021-11-04,Thursday,47.0,19.0,0.0,1.0,47.0,42.2,296304.26,6304.35,8.0,23.0,70.0,109.0
2021-11-05,Friday,69.0,31.0,0.0,2.0,69.0,60.36,440601.13,6385.52,9.0,22.0,119.0,111.0
2021-11-06,Saturday,81.0,33.0,0.0,2.0,81.0,69.3,504887.04,6233.17,21.0,19.0,128.0,114.0
2021-11-07,Sunday,102.0,69.0,0.0,2.0,102.0,87.72,623776.61,6115.46,49.0,18.0,143.0,114.0
2021-11-08,Monday,105.0,46.0,0.0,2.0,105.0,93.64,678830.99,6465.06,44.0,22.0,137.0,110.0
2021-11-09,Tuesday,106.0,39.0,0.0,8.0,106.0,86.73,641237.75,6049.41,38.0,20.0,145.0,113.0
2021-11-10,Wednesday,113.0,32.0,0.0,11.0,113.0,89.47,670591.51,5934.44,26.0,18.0,154.0,114.0
2021-11-11,Thursday,109.0,54.0,0.0,8.0,109.0,89.38,655183.62,6010.86,58.0,19.0,164.0,113.0
2021-11-12,Friday,109.0,51.0,0.0,7.0,109.0,91.07,669076.88,6138.32,51.0,20.0,165.0,112.0
2021-11-13,Saturday,110.0,54.0,1.0,6.0,110.0,91.15,703020.22,6391.09,53.0,19.0,173.0,113.0
2021-11-14,Sunday,107.0,49.0,1.0,7.0,107.0,87.61,644698.59,6025.22,53.0,19.0,149.0,113.0
2021-11-15,Monday,105.0,44.0,0.0,4.0,105.0,90.18,680585.65,6481.77,47.0,18.0,145.0,112.0
2021-11-16,Tuesday,105.0,51.0,0.0,5.0,105.0,88.5,677279.74,6450.28,51.0,19.0,144.0,113.0
2021-11-17,Wednesday,105.0,44.0,0.0,6.0,105.0,87.61,652043.32,6209.94,46.0,19.0,150.0,113.0
2021-11-18,Thursday,87.0,29.0,0.0,7.0,87.0,70.8,517984.8,5953.85,48.0,22.0,128.0,113.0
2021-11-19,Friday,96.0,55.0,0.0,3.0,96.0,83.04,645405.87,6722.98,47.0,17.0,165.0,112.0
2021-11-20,Saturday,115.0,70.0,0.0,1.0,115.0,99.13,870923.19,7573.25,52.0,17.0,200.0,115.0
2021-11-21,Sunday,115.0,29.0,0.0,0.0,115.0,100.0,863571.64,7509.32,29.0,17.0,200.0,115.0
2021-11-22,Monday,106.0,49.0,0.0,1.0,106.0,92.11,763367.0,7201.58,56.0,18.0,158.0,114.0
2021-11-23,Tuesday,115.0,43.0,0.0,0.0,115.0,99.14,878811.43,7641.84,37.0,16.0,167.0,116.0
2021-11-24,Wednesday,115.0,50.0,0.0,1.0,115.0,99.13,828139.78,7201.22,52.0,17.0,145.0,115.0
2021-11-25,Thursday,110.0,61.0,0.0,0.0,110.0,97.35,917705.87,8342.78,66.0,18.0,144.0,113.0
2021-11-26,Friday,107.0,49.0,2.0,0.0,107.0,92.11,817863.15,7643.58,52.0,18.0,159.0,114.0
2021-11-27,Saturday,110.0,52.0,2.0,0.0,110.0,93.1,822859.05,7480.54,51.0,16.0,156.0,116.0
2021-11-28,Sunday,109.0,52.0,0.0,1.0,109.0,93.91,773558.26,7096.86,51.0,17.0,165.0,115.0
2021-11-29,Monday,110.0,62.0,1.0,1.0,110.0,93.1,841345.33,7648.59,62.0,16.0,171.0,116.0
2021-11-30,Tuesday,110.0,55.0,0.0,0.0,110.0,95.65,949451.4,8631.38,54.0,17.0,173.0,115.0
2021-12-01,Wednesday,105.0,49.0,0.0,0.0,105.0,92.11,853112.94,8124.89,55.0,18.0,166.0,114.0
2021-12-02,Thursday,105.0,33.0,0.0,0.0,105.0,92.92,806743.94,7683.28,33.0,19.0,158.0,113.0
2021-12-03,Friday,105.0,57.0,0.0,1.0,105.0,91.23,745588.43,7100.84,57.0,18.0,153.0,114.0
2021-12-04,Saturday,104.0,66.0,0.0,1.0,104.0,89.57,765381.75,7359.44,68.0,17.0,162.0,115.0
2021-12-05,Sunday,102.0,69.0,0.0,0.0,102.0,88.7,766163.43,7511.41,75.0,18.0,159.0,115.0
2021-12-06,Monday,112.0,63.0,1.0,1.0,112.0,94.83,843840.93,7534.29,53.0,16.0,169.0,116.0
2021-12-07,Tuesday,112.0,48.0,0.0,1.0,112.0,96.52,931172.85,8314.04,47.0,17.0,162.0,115.0
2021-12-08,Wednesday,108.0,53.0,0.0,0.0,108.0,94.74,847023.18,7842.81,57.0,18.0,140.0,114.0
2021-12-09,Thursday,110.0,46.0,0.0,0.0,110.0,94.83,927054.18,8427.77,43.0,16.0,162.0,116.0
2021-12-10,Friday,100.0,58.0,2.0,1.0,100.0,84.35,783544.64,7835.45,68.0,18.0,160.0,115.0
2021-12-11,Saturday,111.0,66.0,1.0,1.0,111.0,94.78,1056028.03,9513.77,56.0,17.0,188.0,115.0
2021-12-12,Sunday,115.0,52.0,1.0,0.0,115.0,99.13,1016521.13,8839.31,48.0,17.0,211.0,115.0
2021-12-13,Monday,107.0,62.0,0.0,1.0,107.0,94.64,818733.0,7651.71,70.0,20.0,179.0,112.0
2021-12-14,Tuesday,94.0,51.0,0.0,1.0,94.0,82.3,716491.93,7622.25,65.0,19.0,150.0,113.0
2021-12-15,Wednesday,110.0,70.0,0.0,2.0,110.0,94.74,870136.23,7910.33,54.0,19.0,139.0,114.0
2021-12-16,Thursday,111.0,26.0,0.0,1.0,111.0,97.35,854481.02,7698.03,25.0,20.0,137.0,113.0
2021-12-17,Friday,115.0,39.0,0.0,1.0,115.0,99.13,807492.62,7021.67,35.0,17.0,136.0,115.0
2021-12-18,Saturday,102.0,53.0,0.0,1.0,102.0,90.18,635523.28,6230.62,67.0,20.0,158.0,112.0
2021-12-19,Sunday,85.0,43.0,0.0,0.0,85.0,76.58,594409.45,6993.05,58.0,21.0,151.0,111.0
2021-12-20,Monday,94.0,45.0,0.0,2.0,94.0,85.19,635295.98,6758.47,36.0,24.0,149.0,108.0
2021-12-21,Tuesday,108.0,46.0,1.0,1.0,108.0,95.5,801285.38,7419.31,33.0,21.0,170.0,111.0
2021-12-22,Wednesday,97.0,52.0,0.0,1.0,97.0,86.49,629658.84,6491.33,65.0,24.0,152.0,111.0
2021-12-23,Thursday,87.0,46.0,0.0,1.0,87.0,78.18,580234.32,6669.36,57.0,24.0,151.0,110.0
2021-12-24,Friday,102.0,64.0,0.0,2.0,102.0,91.74,715044.1,7010.24,52.0,23.0,177.0,109.0
2021-12-25,Saturday,107.0,57.0,0.0,1.0,107.0,94.64,783083.84,7318.54,52.0,20.0,185.0,112.0
2021-12-26,Sunday,100.0,52.0,0.0,1.0,100.0,97.06,639877.23,6398.77,59.0,30.0,168.0,102.0
2021-12-27,Monday,101.0,54.0,0.0,1.0,101.0,89.29,717658.63,7105.53,55.0,20.0,154.0,112.0
2021-12-28,Tuesday,82.0,40.0,0.0,1.0,82.0,73.64,553863.22,6754.43,62.0,22.0,121.0,110.0
2021-12-29,Wednesday,92.0,53.0,0.0,1.0,92.0,82.73,616665.85,6702.89,44.0,24.0,151.0,110.0
2021-12-30,Thursday,89.0,50.0,0.0,1.0,89.0,80.0,601172.43,6754.75,54.0,24.0,148.0,110.0
2021-12-31,Friday,110.0,76.0,0.0,3.0,110.0,96.4,1045822.6,9507.48,55.0,21.0,206.0,111.0
2022-01-01,Saturday,88.0,56.0,0.0,1.0,88.0,78.38,589129.14,6694.65,78.0,21.0,162.0,111.0
2022-01-02,Sunday,73.0,40.0,0.0,1.0,73.0,66.06,454499.32,6226.02,56.0,23.0,121.0,109.0
2022-01-03,Monday,68.0,40.0,0.0,1.0,68.0,62.04,415092.48,6104.3,47.0,35.0,102.0,108.0
2022-01-04,Tuesday,75.0,46.0,0.0,1.0,75.0,69.16,458281.02,6110.41,39.0,34.0,104.0,107.0
2022-01-05,Wednesday,74.0,44.0,0.0,1.0,74.0,65.18,462797.17,6254.02,46.0,30.0,122.0,112.0
2022-01-06,Thursday,79.0,38.0,0.0,2.0,79.0,71.96,477951.88,6050.02,34.0,35.0,126.0,107.0
2022-01-07,Friday,66.0,33.0,0.0,3.0,66.0,56.76,405306.22,6141.0,47.0,32.0,102.0,111.0
2022-01-08,Saturday,50.0,23.0,0.0,3.0,50.0,42.73,275762.61,5515.25,39.0,35.0,76.0,110.0
2022-01-09,Sunday,46.0,25.0,0.0,2.0,46.0,40.0,279289.81,6071.52,29.0,31.0,73.0,110.0
2022-01-10,Monday,67.0,38.0,0.0,3.0,67.0,59.26,385578.35,5754.9,19.0,32.0,115.0,108.0
2022-01-11,Tuesday,64.0,37.0,0.0,3.0,64.0,58.65,394208.46,6159.51,40.0,40.0,100.0,104.0
2022-01-12,Wednesday,55.0,23.0,0.0,2.0,55.0,51.46,329239.24,5986.17,33.0,37.0,85.0,103.0
2022-01-13,Thursday,35.0,11.0,0.0,3.0,35.0,31.68,233694.12,6676.97,33.0,40.0,58.0,101.0
2022-01-14,Friday,25.0,8.0,0.0,3.0,25.0,22.0,177538.37,7101.53,18.0,45.0,41.0,100.0
2022-01-15,Saturday,31.0,13.0,0.0,3.0,31.0,28.87,222205.33,7167.91,7.0,51.0,52.0,97.0
2022-01-16,Sunday,19.0,2.0,0.0,3.0,19.0,32.0,136045.55,7160.29,15.0,92.0,29.0,50.0
2022-01-17,Monday,35.0,18.0,0.0,3.0,35.0,58.18,251549.01,7187.11,2.0,84.0,56.0,55.0
2022-01-18,Tuesday,27.0,9.0,0.0,2.0,27.0,42.37,188358.78,6976.25,17.0,83.0,41.0,59.0
2022-01-19,Wednesday,29.0,11.0,0.0,2.0,29.0,46.55,203989.03,7034.1,9.0,82.0,43.0,58.0
2022-01-20,Thursday,30.0,10.0,0.0,2.0,30.0,47.46,197647.72,6588.26,9.0,82.0,44.0,59.0
2022-01-21,Friday,27.0,9.0,0.0,2.0,27.0,39.68,185336.35,6864.31,12.0,78.0,37.0,63.0
2022-01-22,Saturday,31.0,14.0,0.0,2.0,31.0,46.03,214118.28,6907.04,10.0,77.0,48.0,63.0
2022-01-23,Sunday,25.0,8.0,0.0,2.0,25.0,38.33,186697.39,7467.9,13.0,80.0,35.0,60.0
2022-01-24,Monday,31.0,20.0,0.0,2.0,31.0,41.43,238359.06,7689.0,15.0,71.0,44.0,70.0
2022-01-25,Tuesday,28.0,11.0,0.0,2.0,28.0,35.62,192987.54,6892.41,14.0,69.0,45.0,73.0
2022-01-26,Wednesday,37.0,20.0,0.0,2.0,37.0,47.3,235291.34,6359.23,11.0,65.0,57.0,74.0
2022-01-27,Thursday,45.0,31.0,0.0,2.0,45.0,65.15,294269.1,6539.31,23.0,68.0,60.0,66.0
2022-01-28,Friday,34.0,20.0,0.0,2.0,34.0,49.23,262535.98,7721.65,32.0,70.0,50.0,65.0
2022-01-29,Saturday,37.0,22.0,0.0,2.0,37.0,56.45,228818.01,6184.27,19.0,73.0,54.0,62.0
2022-01-30,Sunday,44.0,19.0,0.0,2.0,44.0,70.0,250863.41,5701.44,12.0,73.0,69.0,60.0
2022-01-31,Monday,36.0,20.0,0.0,1.0,36.0,35.35,242367.35,6732.43,28.0,42.0,54.0,99.0
2022-02-01,Tuesday,46.0,22.0,2.0,2.0,46.0,43.3,277657.73,6036.04,13.0,41.0,66.0,97.0
2022-02-02,Wednesday,56.0,30.0,0.0,2.0,56.0,58.06,358451.0,6400.91,19.0,43.0,75.0,93.0
2022-02-03,Thursday,67.0,40.0,0.0,2.0,67.0,67.71,409613.87,6113.64,29.0,41.0,95.0,96.0
2022-02-04,Friday,57.0,31.0,0.0,2.0,57.0,58.51,355168.02,6231.02,42.0,43.0,97.0,94.0
2022-02-05,Saturday,61.0,38.0,1.0,2.0,61.0,61.7,367140.02,6018.69,35.0,40.0,102.0,94.0
2022-02-06,Sunday,59.0,40.0,1.0,2.0,59.0,60.22,347741.19,5893.92,41.0,39.0,92.0,93.0
2022-02-07,Monday,70.0,37.0,1.0,3.0,70.0,71.74,368294.78,5261.35,27.0,41.0,100.0,92.0
2022-02-08,Tuesday,68.0,31.0,1.0,2.0,68.0,65.0,412953.4,6072.84,34.0,33.0,93.0,100.0
2022-02-09,Wednesday,63.0,27.0,1.0,1.0,63.0,64.21,394970.77,6269.38,33.0,38.0,86.0,95.0
2022-02-10,Thursday,57.0,24.0,1.0,2.0,57.0,60.0,362062.29,6351.97,33.0,42.0,80.0,90.0
2022-02-11,Friday,58.0,29.0,2.0,2.0,58.0,55.1,351823.36,6065.92,28.0,35.0,90.0,98.0
2022-02-12,Saturday,77.0,47.0,0.0,3.0,77.0,75.51,504411.73,6550.8,28.0,35.0,134.0,98.0
2022-02-13,Sunday,80.0,54.0,0.0,3.0,80.0,77.78,514337.58,6429.22,51.0,33.0,124.0,99.0
2022-02-14,Monday,82.0,48.0,1.0,2.0,82.0,77.45,578104.64,7050.06,46.0,32.0,136.0,102.0
2022-02-15,Tuesday,79.0,43.0,0.0,2.0,79.0,76.24,488773.35,6187.0,47.0,33.0,121.0,101.0
2022-02-16,Wednesday,86.0,47.0,0.0,2.0,86.0,79.25,576347.47,6701.71,42.0,28.0,123.0,106.0
2022-02-17,Thursday,88.0,52.0,0.0,2.0,88.0,81.9,551949.88,6272.16,50.0,29.0,130.0,105.0
2022-02-18,Friday,103.0,61.0,1.0,2.0,103.0,90.91,714881.82,6940.6,46.0,24.0,162.0,110.0
2022-02-19,Saturday,112.0,59.0,0.0,1.0,112.0,99.11,751160.93,6706.79,51.0,20.0,207.0,112.0
2022-02-20,Sunday,112.0,22.0,0.0,1.0,112.0,99.11,750387.94,6699.89,22.0,20.0,196.0,112.0
2022-02-21,Monday,90.0,38.0,0.0,2.0,90.0,80.0,583008.38,6477.87,60.0,25.0,127.0,110.0
2022-02-22,Tuesday,92.0,47.0,1.0,2.0,92.0,81.65,554094.45,6022.77,45.0,26.0,137.0,109.0
2022-02-23,Wednesday,94.0,42.0,1.0,2.0,94.0,84.26,601036.58,6394.01,41.0,24.0,136.0,108.0
2022-02-24,Thursday,101.0,42.0,1.0,2.0,101.0,91.59,637971.11,6316.55,37.0,25.0,146.0,107.0
2022-02-25,Friday,78.0,35.0,1.0,2.0,78.0,73.53,503780.41,6458.72,59.0,31.0,122.0,102.0
2022-02-26,Saturday,92.0,51.0,0.0,2.0,92.0,89.11,620889.61,6748.8,37.0,31.0,145.0,101.0
2022-02-27,Sunday,73.0,35.0,0.0,2.0,73.0,69.61,489186.19,6701.18,54.0,30.0,117.0,102.0
2022-02-28,Monday,58.0,25.0,0.0,2.0,58.0,55.45,383039.09,6604.12,41.0,33.0,89.0,101.0
2022-03-01,Tuesday,63.0,33.0,0.0,2.0,63.0,60.4,416960.98,6618.43,33.0,31.0,97.0,101.0
2022-03-02,Wednesday,91.0,49.0,0.0,3.0,91.0,85.44,574909.93,6317.69,22.0,30.0,134.0,103.0
2022-03-03,Thursday,91.0,43.0,0.0,3.0,91.0,85.44,637327.3,7003.6,43.0,29.0,127.0,103.0
2022-03-04,Friday,83.0,36.0,0.0,2.0,83.0,78.64,618696.21,7454.17,44.0,30.0,127.0,103.0
2022-03-05,Saturday,87.0,49.0,0.0,3.0,87.0,83.17,654843.67,7526.94,45.0,31.0,147.0,101.0
2022-03-06,Sunday,79.0,46.0,0.0,2.0,79.0,75.49,574839.93,7276.45,54.0,30.0,135.0,102.0
2022-03-07,Monday,99.0,52.0,0.0,2.0,99.0,91.51,716187.28,7234.21,32.0,26.0,153.0,106.0
2022-03-08,Tuesday,95.0,43.0,0.0,2.0,95.0,89.42,681873.86,7177.62,49.0,28.0,147.0,104.0
2022-03-09,Wednesday,95.0,38.0,0.0,2.0,95.0,89.42,683434.99,7194.05,38.0,30.0,139.0,104.0
2022-03-10,Thursday,100.0,37.0,1.0,2.0,100.0,91.51,727280.47,7272.8,32.0,26.0,151.0,106.0
2022-03-11,Friday,103.0,45.0,1.0,2.0,103.0,94.34,727661.12,7064.67,43.0,26.0,161.0,106.0
2022-03-12,Saturday,112.0,44.0,0.0,1.0,112.0,98.23,811587.82,7246.32,34.0,19.0,196.0,113.0
2022-03-13,Sunday,108.0,28.0,0.0,1.0,108.0,95.54,781785.48,7238.75,32.0,20.0,182.0,112.0
2022-03-14,Monday,99.0,45.0,0.0,2.0,99.0,88.99,875840.91,8846.88,54.0,25.0,150.0,109.0
2022-03-15,Tuesday,104.0,48.0,0.0,2.0,104.0,95.33,749007.13,7201.99,43.0,25.0,166.0,107.0
2022-03-16,Wednesday,105.0,42.0,2.0,3.0,105.0,91.74,741300.82,7060.01,41.0,25.0,142.0,109.0
2022-03-17,Thursday,92.0,34.0,2.0,2.0,92.0,80.73,638295.2,6937.99,46.0,25.0,128.0,109.0
2022-03-18,Friday,93.0,39.0,1.0,2.0,93.0,83.33,678225.59,7292.75,41.0,24.0,155.0,108.0
2022-03-19,Saturday,104.0,54.0,0.0,2.0,104.0,94.44,779038.73,7490.76,43.0,24.0,172.0,108.0
2022-03-20,Sunday,107.0,55.0,0.0,1.0,107.0,97.25,805712.76,7530.03,55.0,23.0,149.0,109.0
2022-03-21,Monday,100.0,40.0,0.0,2.0,100.0,90.74,753689.18,7536.89,47.0,24.0,134.0,108.0
2022-03-22,Tuesday,107.0,53.0,1.0,3.0,107.0,92.79,777895.6,7270.05,47.0,21.0,148.0,111.0
2022-03-23,Wednesday,113.0,43.0,1.0,1.0,113.0,98.23,826320.42,7312.57,38.0,19.0,154.0,113.0
2022-03-24,Thursday,115.0,16.0,1.0,1.0,115.0,98.26,821132.73,7140.28,14.0,17.0,151.0,115.0
2022-03-25,Friday,108.0,61.0,0.0,2.0,108.0,93.81,790788.91,7322.12,70.0,19.0,165.0,113.0
2022-03-26,Saturday,113.0,55.0,1.0,2.0,113.0,97.35,838963.46,7424.46,50.0,19.0,185.0,113.0
2022-03-27,Sunday,113.0,63.0,0.0,2.0,113.0,97.37,824147.49,7293.34,64.0,18.0,167.0,114.0
2022-03-28,Monday,113.0,43.0,0.0,1.0,113.0,99.12,903418.02,7994.85,46.0,19.0,164.0,113.0
2022-03-29,Tuesday,111.0,38.0,0.0,2.0,111.0,96.46,891644.4,8032.83,41.0,19.0,167.0,113.0
2022-03-30,Wednesday,111.0,42.0,0.0,2.0,111.0,97.32,905389.04,8156.66,43.0,20.0,165.0,112.0
2022-03-31,Thursday,104.0,35.0,0.0,3.0,104.0,89.38,790387.47,7599.88,43.0,19.0,154.0,113.0
2022-04-01,Friday,102.0,51.0,0.0,6.0,102.0,87.61,786609.73,7711.86,51.0,19.0,148.0,113.0
2022-04-02,Saturday,101.0,48.0,0.0,5.0,101.0,86.73,835578.56,8273.06,49.0,19.0,153.0,113.0
2022-04-03,Sunday,90.0,55.0,1.0,4.0,90.0,76.79,751104.71,8345.61,64.0,21.0,132.0,112.0
2022-04-04,Monday,101.0,52.0,1.0,4.0,101.0,86.73,993025.66,9831.94,41.0,20.0,138.0,113.0
2022-04-05,Tuesday,93.0,38.0,1.0,1.0,93.0,79.65,779638.77,8383.21,46.0,19.0,130.0,113.0
2022-04-06,Wednesday,98.0,41.0,0.0,4.0,98.0,85.71,818598.29,8353.04,36.0,20.0,138.0,112.0
2022-04-07,Thursday,102.0,47.0,1.0,4.0,102.0,88.39,805207.37,7894.19,43.0,20.0,146.0,112.0
2022-04-08,Friday,86.0,40.0,2.0,4.0,86.0,73.21,666507.11,7750.08,57.0,21.0,133.0,112.0
2022-04-09,Saturday,85.0,38.0,2.0,4.0,85.0,73.64,665375.29,7827.94,39.0,28.0,139.0,110.0
2022-04-10,Sunday,93.0,41.0,0.0,4.0,93.0,81.25,702859.42,7557.63,33.0,21.0,148.0,112.0
2022-04-11,Monday,97.0,38.0,0.0,4.0,97.0,88.79,714843.45,7369.52,34.0,25.0,143.0,107.0
2022-04-12,Tuesday,97.0,37.0,2.0,2.0,97.0,86.92,759029.85,7825.05,37.0,25.0,136.0,107.0
