Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-02-05,Sunday,105.0,8.0,50.0,2.0,3.0,0.0,110.0,0.0,0.0,0.0,88.98,1499626.34,14282.16,0.0,62.0,13.0,173.0,1499626.34,13632.97,0.0,0.0,0.0,0.0,118.0
2023-02-07,Tuesday,114.0,3.0,36.0,2.0,2.0,0.0,118.0,0.0,0.0,0.0,94.21,1499655.56,13154.87,0.0,22.0,9.0,148.0,1499655.56,12708.95,0.0,0.0,0.0,0.0,121.0
2023-02-08,Wednesday,113.0,5.0,35.0,2.0,2.0,0.0,117.0,0.0,0.0,0.0,92.62,1450795.07,12838.89,0.0,36.0,8.0,155.0,1483489.98,12679.4,0.0,0.0,0.0,0.0,122.0
2023-02-09,Thursday,117.0,0.0,44.0,2.0,2.0,0.0,121.0,0.0,0.0,0.0,96.69,1632785.45,13955.43,0.0,40.0,9.0,169.0,1632785.45,13494.09,0.0,0.0,0.0,0.0,121.0
2023-02-10,Friday,117.0,2.0,57.0,2.0,2.0,0.0,121.0,0.0,0.0,0.0,95.12,1572270.26,13438.21,0.0,58.0,7.0,185.0,1572270.26,12993.97,0.0,0.0,0.0,0.0,123.0
2023-02-11,Saturday,117.0,0.0,48.0,2.0,2.0,0.0,121.0,0.0,0.0,0.0,96.69,1503254.68,12848.33,0.0,48.0,9.0,186.0,1503254.68,12423.59,0.0,0.0,0.0,0.0,121.0
2023-02-12,Sunday,90.0,24.0,33.0,2.0,3.0,0.0,95.0,0.0,0.0,0.0,75.63,1174099.55,13045.55,0.0,60.0,12.0,145.0,1174099.55,12358.94,0.0,0.0,0.0,0.0,119.0
2023-02-13,Monday,106.0,5.0,61.0,1.0,3.0,0.0,110.0,0.0,0.0,0.0,92.17,1425061.42,13443.98,0.0,47.0,15.0,168.0,1425061.42,12955.1,0.0,0.0,0.0,0.0,115.0
2023-02-14,Tuesday,109.0,6.0,55.0,0.0,3.0,0.0,112.0,0.0,0.0,0.0,92.37,1442557.79,13234.48,0.0,53.0,12.0,167.0,1442557.79,12879.98,0.0,0.0,0.0,0.0,118.0
2023-02-15,Wednesday,110.0,5.0,55.0,0.0,2.0,0.0,112.0,0.0,0.0,0.0,94.02,1500529.82,13641.18,0.0,55.0,13.0,167.0,1500529.82,13397.59,0.0,0.0,0.0,0.0,117.0
2023-02-16,Thursday,114.0,1.0,61.0,2.0,3.0,0.0,119.0,0.0,0.0,0.0,95.0,1543518.57,13539.64,0.0,54.0,10.0,181.0,1543518.57,12970.74,0.0,0.0,0.0,0.0,120.0
2023-02-17,Friday,111.0,5.0,43.0,2.0,3.0,0.0,116.0,0.0,0.0,0.0,91.74,1516986.43,13666.54,0.0,46.0,9.0,184.0,1516986.43,13077.47,0.0,0.0,0.0,0.0,121.0
2023-02-18,Saturday,108.0,3.0,38.0,3.0,3.0,0.0,114.0,0.0,0.0,0.0,92.31,1548606.04,14338.94,0.0,40.0,14.0,179.0,1548606.04,13584.26,0.0,0.0,0.0,0.0,117.0
2023-02-19,Sunday,107.0,6.0,49.0,1.0,2.0,0.0,110.0,0.0,0.0,0.0,92.24,1536997.43,14364.46,0.0,53.0,14.0,173.0,1536997.43,13972.7,0.0,0.0,0.0,0.0,116.0
2023-02-20,Monday,106.0,4.0,53.0,1.0,4.0,0.0,111.0,0.0,0.0,0.0,92.17,1493532.6,14089.93,0.0,52.0,15.0,151.0,1493532.6,13455.25,0.0,0.0,0.0,0.0,115.0
2023-02-21,Tuesday,113.0,3.0,57.0,2.0,2.0,0.0,117.0,0.0,0.0,0.0,94.17,1437041.08,12717.18,0.0,51.0,10.0,185.0,1437041.08,12282.4,0.0,0.0,0.0,0.0,120.0
2023-02-22,Wednesday,110.0,6.0,47.0,1.0,2.0,0.0,113.0,0.0,0.0,0.0,92.44,1475567.04,13414.25,0.0,51.0,11.0,192.0,1475567.04,13058.12,0.0,0.0,0.0,0.0,119.0
2023-02-23,Thursday,115.0,0.0,46.0,0.0,3.0,0.0,118.0,0.0,0.0,0.0,97.46,1684227.2,14645.45,0.0,41.0,12.0,191.0,1684227.2,14273.11,0.0,0.0,0.0,0.0,118.0
2023-02-24,Friday,110.0,2.0,51.0,0.0,2.0,0.0,112.0,0.0,0.0,0.0,96.49,1507842.54,13707.66,0.0,57.0,17.0,180.0,1507842.54,13462.88,0.0,0.0,0.0,0.0,114.0
2023-02-25,Saturday,115.0,1.0,58.0,0.0,2.0,0.0,117.0,0.0,0.0,0.0,97.46,1543934.37,13425.52,0.0,53.0,12.0,188.0,1543934.37,13196.02,0.0,0.0,0.0,0.0,118.0
2023-02-26,Sunday,115.0,1.0,41.0,1.0,3.0,0.0,119.0,0.0,0.0,0.0,95.83,1523290.28,13246.0,0.0,41.0,10.0,179.0,1523290.28,12800.76,0.0,0.0,0.0,0.0,120.0
2023-02-27,Monday,117.0,2.0,45.0,0.0,2.0,0.0,119.0,0.0,0.0,0.0,96.69,1641285.47,14028.08,0.0,46.0,9.0,179.0,1641285.47,13792.31,0.0,0.0,0.0,0.0,121.0
2023-02-28,Tuesday,114.0,2.0,60.0,0.0,4.0,0.0,118.0,0.0,0.0,0.0,95.0,1601335.28,14046.8,0.0,62.0,10.0,173.0,1601335.28,13570.64,0.0,0.0,0.0,0.0,120.0
2023-03-01,Wednesday,117.0,2.0,48.0,1.0,1.0,0.0,119.0,0.0,0.0,0.0,96.69,1605824.8,13725.0,0.0,47.0,9.0,173.0,1605824.8,13494.33,0.0,0.0,0.0,0.0,121.0
2023-03-02,Thursday,113.0,2.0,63.0,1.0,3.0,0.0,117.0,0.0,0.0,0.0,94.96,1548426.26,13702.89,0.0,63.0,11.0,168.0,1548426.26,13234.41,0.0,0.0,0.0,0.0,119.0
2023-03-03,Friday,106.0,8.0,50.0,0.0,3.0,0.0,109.0,0.0,0.0,0.0,90.6,1479837.44,13960.73,0.0,57.0,14.0,168.0,1479837.44,13576.49,0.0,0.0,0.0,0.0,117.0
2023-03-04,Saturday,112.0,2.0,61.0,1.0,2.0,0.0,115.0,0.0,0.0,0.0,95.73,1432411.57,12789.39,0.0,55.0,13.0,173.0,1432411.57,12455.75,0.0,0.0,0.0,0.0,117.0
2023-03-05,Sunday,102.0,9.0,56.0,3.0,3.0,0.0,108.0,0.0,0.0,0.0,87.18,1385252.9,13580.91,0.0,64.0,14.0,168.0,1385252.9,12826.42,0.0,0.0,0.0,0.0,117.0
2023-03-06,Monday,80.0,29.0,34.0,3.0,4.0,0.0,87.0,0.0,0.0,0.0,68.97,1008295.61,12603.7,0.0,55.0,15.0,128.0,1008295.61,11589.6,0.0,0.0,0.0,0.0,116.0
2023-03-07,Tuesday,94.0,17.0,63.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,82.46,1173581.26,12484.91,0.0,54.0,16.0,164.0,1173581.26,12098.78,0.0,0.0,0.0,0.0,114.0
2023-03-08,Wednesday,82.0,27.0,32.0,0.0,4.0,0.0,86.0,0.0,0.0,0.0,72.57,1041306.02,12698.85,0.0,43.0,17.0,137.0,1041306.02,12108.21,0.0,0.0,0.0,0.0,113.0
2023-03-09,Thursday,101.0,10.0,49.0,0.0,3.0,0.0,104.0,0.0,0.0,0.0,88.6,1312568.07,12995.72,0.0,32.0,16.0,163.0,1312568.07,12620.85,0.0,0.0,0.0,0.0,114.0
2023-03-10,Friday,103.0,8.0,60.0,1.0,3.0,0.0,107.0,0.0,0.0,0.0,89.57,1390914.6,13504.03,0.0,58.0,17.0,171.0,1390914.6,12999.2,0.0,0.0,0.0,0.0,115.0
2023-03-11,Saturday,116.0,0.0,61.0,2.0,2.0,0.0,120.0,0.0,0.0,0.0,96.67,1513401.02,13046.56,0.0,48.0,10.0,198.0,1513401.02,12611.68,0.0,0.0,0.0,0.0,120.0
2023-03-12,Sunday,111.0,4.0,61.0,1.0,2.0,0.0,114.0,0.0,0.0,0.0,94.07,1491627.65,13438.09,0.0,67.0,12.0,160.0,1491627.65,13084.45,0.0,0.0,0.0,0.0,118.0
2023-03-13,Monday,117.0,0.0,41.0,2.0,2.0,0.0,121.0,0.0,0.0,0.0,96.69,1584595.23,13543.55,0.0,34.0,9.0,172.0,1584595.23,13095.83,0.0,0.0,0.0,0.0,121.0
2023-03-14,Tuesday,114.0,1.0,48.0,3.0,2.0,0.0,119.0,0.0,0.0,0.0,95.0,1599292.77,14028.88,0.0,50.0,10.0,179.0,1599292.77,13439.43,0.0,0.0,0.0,0.0,120.0
2023-03-15,Wednesday,118.0,0.0,63.0,1.0,2.0,0.0,121.0,0.0,0.0,0.0,97.52,1552573.07,13157.4,0.0,60.0,9.0,167.0,1552573.07,12831.18,0.0,0.0,0.0,0.0,121.0
2023-03-16,Thursday,117.0,0.0,27.0,1.0,2.0,0.0,120.0,0.0,0.0,0.0,97.5,1503598.95,12851.27,0.0,29.0,10.0,181.0,1503598.95,12529.99,0.0,0.0,0.0,0.0,120.0
2023-03-17,Friday,116.0,2.0,62.0,0.0,2.0,0.0,118.0,0.0,0.0,0.0,96.67,1579087.23,13612.82,0.0,64.0,10.0,175.0,1579087.23,13382.1,0.0,0.0,0.0,0.0,120.0
2023-03-18,Saturday,112.0,4.0,36.0,1.0,2.0,0.0,115.0,0.0,0.0,0.0,94.12,1650212.31,14734.04,0.0,41.0,11.0,175.0,1650212.31,14349.67,0.0,0.0,0.0,0.0,119.0
2023-03-19,Sunday,106.0,4.0,44.0,1.0,2.0,0.0,109.0,0.0,0.0,0.0,93.81,1433616.89,13524.69,0.0,50.0,17.0,154.0,1433616.89,13152.45,0.0,0.0,0.0,0.0,113.0
2023-03-20,Monday,107.0,5.0,43.0,2.0,2.0,0.0,111.0,0.0,0.0,0.0,92.24,1394076.59,13028.75,0.0,41.0,14.0,158.0,1394076.59,12559.25,0.0,0.0,0.0,0.0,116.0
2023-03-21,Tuesday,102.0,15.0,47.0,0.0,3.0,0.0,105.0,0.0,0.0,0.0,85.0,1378542.4,13515.12,0.0,53.0,10.0,140.0,1378542.4,13128.98,0.0,0.0,0.0,0.0,120.0
2023-03-22,Wednesday,117.0,1.0,53.0,0.0,2.0,0.0,119.0,0.0,0.0,0.0,97.5,1622758.9,13869.73,0.0,39.0,10.0,161.0,1622758.9,13636.63,0.0,0.0,0.0,0.0,120.0
2023-03-23,Thursday,111.0,1.0,41.0,0.0,4.0,0.0,115.0,0.0,0.0,0.0,95.69,1527319.06,13759.63,0.0,44.0,14.0,162.0,1527319.06,13281.04,0.0,0.0,0.0,0.0,116.0
2023-03-24,Friday,109.0,5.0,51.0,1.0,5.0,0.0,115.0,0.0,0.0,0.0,90.83,1487835.39,13649.87,0.0,51.0,11.0,170.0,1487835.39,12937.7,0.0,0.0,0.0,0.0,120.0
2023-03-25,Saturday,107.0,8.0,56.0,1.0,3.0,0.0,111.0,0.0,0.0,0.0,89.92,1344318.52,12563.72,0.0,60.0,11.0,172.0,1344318.52,12110.98,0.0,0.0,0.0,0.0,119.0
2023-03-26,Sunday,110.0,4.0,36.0,2.0,3.0,0.0,115.0,0.0,0.0,0.0,92.44,1312508.94,11931.9,0.0,32.0,11.0,173.0,1312508.94,11413.12,0.0,0.0,0.0,0.0,119.0
2023-03-27,Monday,110.0,4.0,43.0,2.0,3.0,0.0,115.0,0.0,0.0,0.0,92.44,1442081.26,13109.83,0.0,45.0,12.0,154.0,1442081.26,12539.84,0.0,0.0,0.0,0.0,119.0
2023-03-28,Tuesday,99.0,13.0,34.0,0.0,3.0,0.0,102.0,0.0,0.0,0.0,86.09,1380520.37,13944.65,0.0,48.0,15.0,134.0,1380520.37,13534.51,0.0,0.0,0.0,0.0,115.0
2023-03-29,Wednesday,98.0,8.0,38.0,1.0,3.0,0.0,102.0,0.0,0.0,0.0,89.09,1220097.25,12449.97,0.0,38.0,20.0,148.0,1220097.25,11961.74,0.0,0.0,0.0,0.0,110.0
2023-03-30,Thursday,101.0,6.0,38.0,2.0,3.0,0.0,106.0,0.0,0.0,0.0,90.18,1363295.91,13497.98,0.0,33.0,18.0,164.0,1363295.91,12861.28,0.0,0.0,0.0,0.0,112.0
2023-03-31,Friday,113.0,0.0,61.0,4.0,1.0,0.0,118.0,0.0,0.0,0.0,95.76,1555755.31,13767.75,0.0,49.0,12.0,193.0,1555755.31,13184.37,0.0,0.0,0.0,0.0,118.0
2023-04-01,Saturday,111.0,4.0,48.0,3.0,1.0,0.0,115.0,0.0,0.0,0.0,93.28,1162842.58,10476.06,0.0,49.0,11.0,180.0,1162842.58,10111.67,0.0,0.0,0.0,0.0,119.0
2023-04-02,Sunday,97.0,14.0,50.0,1.0,4.0,0.0,102.0,0.0,0.0,0.0,83.62,1079504.25,11128.91,0.0,63.0,14.0,160.0,1079504.25,10583.38,0.0,0.0,0.0,0.0,116.0
2023-04-03,Monday,88.0,24.0,40.0,0.0,4.0,0.0,92.0,0.0,0.0,0.0,75.86,931371.15,10583.76,0.0,52.0,14.0,132.0,931371.15,10123.6,0.0,0.0,0.0,0.0,116.0
2023-04-04,Tuesday,68.0,38.0,32.0,1.0,3.0,0.0,72.0,0.0,0.0,0.0,61.82,776760.7,11422.95,0.0,53.0,20.0,108.0,776760.7,10788.34,0.0,0.0,0.0,0.0,110.0
2023-04-05,Wednesday,54.0,53.0,29.0,0.0,2.0,0.0,56.0,0.0,0.0,0.0,49.54,647427.35,11989.4,0.0,45.0,21.0,79.0,647427.35,11561.2,0.0,0.0,0.0,0.0,109.0
2023-04-06,Thursday,52.0,50.0,28.0,0.0,2.0,0.0,54.0,0.0,0.0,0.0,50.0,642827.33,12362.06,0.0,30.0,28.0,80.0,642827.33,11904.21,0.0,0.0,0.0,0.0,104.0
2023-04-07,Friday,64.0,19.0,39.0,2.0,3.0,0.0,69.0,0.0,0.0,0.0,72.73,732105.03,11439.14,0.0,24.0,42.0,106.0,732105.03,10610.22,0.0,0.0,0.0,0.0,88.0
2023-04-08,Saturday,66.0,39.0,34.0,0.0,2.0,0.0,68.0,0.0,0.0,0.0,61.68,739155.88,11199.33,0.0,35.0,24.0,115.0,739155.88,10869.94,0.0,0.0,0.0,0.0,107.0
2023-04-09,Sunday,50.0,54.0,24.0,2.0,2.0,0.0,54.0,0.0,0.0,0.0,46.3,538998.07,10779.96,0.0,38.0,22.0,86.0,538998.07,9981.45,0.0,0.0,0.0,0.0,108.0
2023-04-10,Monday,55.0,47.0,30.0,4.0,2.0,0.0,61.0,0.0,0.0,0.0,50.93,653542.17,11882.58,0.0,23.0,22.0,91.0,653542.17,10713.81,0.0,0.0,0.0,0.0,108.0
2023-04-11,Tuesday,81.0,17.0,43.0,8.0,2.0,0.0,91.0,0.0,0.0,0.0,75.0,867716.07,10712.54,0.0,14.0,27.0,140.0,867716.07,9535.34,0.0,0.0,0.0,0.0,108.0
2023-04-12,Wednesday,85.0,14.0,52.0,8.0,1.0,0.0,94.0,0.0,0.0,0.0,78.7,1012602.08,11912.97,0.0,50.0,22.0,144.0,1012602.08,10772.36,0.0,0.0,0.0,0.0,108.0
2023-04-13,Thursday,93.0,16.0,48.0,1.0,2.0,0.0,96.0,0.0,0.0,0.0,83.04,1083467.34,11650.19,0.0,46.0,18.0,144.0,1083467.34,11286.12,0.0,0.0,0.0,0.0,112.0
2023-04-14,Friday,77.0,25.0,32.0,1.0,2.0,0.0,80.0,0.0,0.0,0.0,73.33,834649.23,10839.6,0.0,49.0,25.0,119.0,834649.23,10433.12,0.0,0.0,0.0,0.0,105.0
2023-04-15,Saturday,75.0,28.0,38.0,1.0,2.0,0.0,78.0,0.0,0.0,0.0,70.75,842656.73,11235.42,0.0,40.0,24.0,123.0,842656.73,10803.29,0.0,0.0,0.0,0.0,106.0
2023-04-16,Sunday,77.0,31.0,41.0,1.0,2.0,0.0,80.0,0.0,0.0,0.0,69.37,873460.34,11343.64,0.0,39.0,19.0,111.0,873460.34,10918.25,0.0,0.0,0.0,0.0,111.0
2023-04-17,Monday,109.0,1.0,55.0,3.0,2.0,0.0,114.0,0.0,0.0,0.0,94.78,1261832.59,11576.45,0.0,21.0,15.0,150.0,1261832.59,11068.71,0.0,0.0,0.0,0.0,115.0
2023-04-18,Tuesday,109.0,1.0,54.0,4.0,3.0,0.0,116.0,0.0,0.0,0.0,93.16,1310534.43,12023.25,0.0,52.0,13.0,159.0,1310534.43,11297.71,0.0,0.0,0.0,0.0,117.0
2023-04-19,Wednesday,93.0,16.0,33.0,3.0,2.0,0.0,98.0,0.0,0.0,0.0,81.58,1041768.27,11201.81,0.0,51.0,16.0,137.0,1041768.27,10630.29,0.0,0.0,0.0,0.0,114.0
2023-04-20,Thursday,60.0,47.0,25.0,3.0,1.0,0.0,64.0,0.0,0.0,0.0,54.05,765210.73,12753.51,0.0,59.0,19.0,92.0,765210.73,11956.42,0.0,0.0,0.0,0.0,111.0
2023-04-21,Friday,54.0,46.0,29.0,6.0,2.0,0.0,62.0,0.0,0.0,0.0,50.0,618452.36,11452.82,0.0,31.0,24.0,94.0,618452.36,9975.04,0.0,0.0,0.0,0.0,108.0
2023-04-22,Saturday,57.0,46.0,29.0,3.0,4.0,0.0,64.0,0.0,0.0,0.0,51.82,621621.1,10905.63,0.0,27.0,22.0,100.0,621621.1,9712.83,0.0,0.0,0.0,0.0,110.0
2023-04-23,Sunday,52.0,52.0,29.0,1.0,5.0,0.0,58.0,0.0,0.0,0.0,47.27,675604.68,12992.4,0.0,35.0,20.0,82.0,675604.68,11648.36,0.0,0.0,0.0,0.0,110.0
2023-04-24,Monday,69.0,33.0,38.0,0.0,4.0,0.0,73.0,0.0,0.0,0.0,65.09,856695.93,12415.88,0.0,25.0,26.0,100.0,856695.93,11735.56,0.0,0.0,0.0,0.0,106.0
2023-04-25,Tuesday,64.0,37.0,24.0,0.0,4.0,0.0,68.0,0.0,0.0,0.0,60.95,760549.19,11883.58,0.0,31.0,27.0,91.0,760549.19,11184.55,0.0,0.0,0.0,0.0,105.0
2023-04-26,Wednesday,88.0,20.0,49.0,2.0,5.0,0.0,95.0,0.0,0.0,0.0,76.52,971866.32,11043.94,0.0,23.0,17.0,126.0,971866.32,10230.17,0.0,0.0,0.0,0.0,115.0
2023-04-27,Thursday,109.0,3.0,57.0,0.0,4.0,0.0,113.0,0.0,0.0,0.0,93.97,1210920.25,11109.36,0.0,39.0,14.0,142.0,1210920.25,10716.11,0.0,0.0,0.0,0.0,116.0
2023-04-28,Friday,76.0,32.0,17.0,2.0,4.0,0.0,82.0,0.0,0.0,0.0,66.67,844902.49,11117.14,0.0,48.0,16.0,102.0,844902.49,10303.69,0.0,0.0,0.0,0.0,114.0
2023-04-29,Saturday,63.0,39.0,31.0,1.0,5.0,0.0,69.0,0.0,0.0,0.0,58.33,798955.46,12681.83,0.0,44.0,22.0,101.0,798955.46,11579.06,0.0,0.0,0.0,0.0,108.0
2023-04-30,Sunday,68.0,42.0,29.0,2.0,3.0,0.0,73.0,0.0,0.0,0.0,59.13,844753.78,12422.85,0.0,25.0,17.0,105.0,844753.78,11571.97,0.0,0.0,0.0,0.0,115.0
2023-05-01,Monday,68.0,39.0,26.0,1.0,3.0,0.0,72.0,0.0,0.0,0.0,61.26,769122.72,11310.63,0.0,27.0,19.0,111.0,769122.72,10682.26,0.0,0.0,0.0,0.0,111.0
2023-05-03,Wednesday,68.0,34.0,27.0,2.0,3.0,0.0,73.0,0.0,0.0,0.0,63.55,886355.3,13034.64,0.0,13.0,25.0,92.0,886355.3,12141.85,0.0,0.0,0.0,0.0,107.0
2023-05-04,Thursday,67.0,32.0,27.0,0.0,3.0,0.0,70.0,0.0,0.0,0.0,65.69,761946.68,11372.34,0.0,32.0,29.0,91.0,761946.68,10884.95,0.0,0.0,0.0,0.0,102.0
2023-05-05,Friday,49.0,55.0,22.0,0.0,4.0,0.0,53.0,0.0,0.0,0.0,45.37,571445.56,11662.15,0.0,39.0,26.0,72.0,571445.56,10781.99,0.0,0.0,0.0,0.0,108.0
2023-05-06,Saturday,48.0,56.0,22.0,0.0,3.0,0.0,51.0,0.0,0.0,0.0,44.86,540432.57,11259.01,0.0,24.0,25.0,79.0,540432.57,10596.72,0.0,0.0,0.0,0.0,107.0
2023-05-07,Sunday,51.0,56.0,23.0,0.0,3.0,0.0,54.0,0.0,0.0,0.0,46.36,586731.22,11504.53,0.0,21.0,23.0,79.0,586731.22,10865.39,0.0,0.0,0.0,0.0,110.0
2023-05-08,Monday,40.0,63.0,12.0,0.0,3.0,0.0,43.0,0.0,0.0,0.0,37.74,440166.6,11004.17,0.0,23.0,24.0,60.0,440166.6,10236.43,0.0,0.0,0.0,0.0,106.0
2023-05-09,Tuesday,53.0,43.0,36.0,0.0,3.0,0.0,56.0,0.0,0.0,0.0,53.54,560098.76,10567.9,0.0,23.0,37.0,71.0,560098.76,10001.76,0.0,0.0,0.0,0.0,99.0
2023-05-10,Wednesday,56.0,32.0,33.0,0.0,3.0,0.0,59.0,0.0,0.0,0.0,61.54,824735.17,14727.41,0.0,32.0,40.0,72.0,824735.17,13978.56,0.0,0.0,0.0,0.0,91.0
2023-05-11,Thursday,57.0,32.0,24.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,61.96,638946.5,11209.59,0.0,23.0,39.0,75.0,638946.5,10649.11,0.0,0.0,0.0,0.0,92.0
2023-05-12,Friday,53.0,26.0,30.0,0.0,3.0,0.0,56.0,0.0,0.0,0.0,64.63,590480.78,11141.15,0.0,34.0,48.0,74.0,590480.78,10544.3,0.0,0.0,0.0,0.0,82.0
2023-05-13,Saturday,60.0,22.0,35.0,0.0,3.0,0.0,63.0,0.0,0.0,0.0,70.59,609992.42,10166.54,0.0,28.0,45.0,83.0,609992.42,9682.42,0.0,0.0,0.0,0.0,85.0
2023-05-14,Sunday,54.0,37.0,17.0,0.0,3.0,0.0,57.0,0.0,0.0,0.0,57.45,593675.71,10993.99,0.0,23.0,36.0,73.0,460135.71,8072.56,133540.0,0.0,0.0,0.0,94.0
2023-05-15,Monday,56.0,33.0,30.0,0.0,3.0,0.0,59.0,0.0,0.0,0.0,60.87,612072.47,10929.87,0.0,28.0,39.0,72.0,595662.47,10095.97,16410.0,0.0,0.0,0.0,92.0
2023-05-16,Tuesday,54.0,36.0,20.0,1.0,3.0,0.0,58.0,0.0,0.0,0.0,57.45,587359.77,10877.03,0.0,21.0,37.0,80.0,566799.77,9772.41,20560.0,0.0,0.0,0.0,94.0
2023-05-17,Wednesday,73.0,21.0,42.0,1.0,5.0,0.0,79.0,0.0,0.0,0.0,73.0,842803.94,11545.26,0.0,21.0,32.0,109.0,833209.94,10546.96,9594.0,0.0,0.0,0.0,100.0
2023-05-18,Thursday,75.0,17.0,39.0,0.0,6.0,0.0,81.0,0.0,0.0,0.0,76.53,871845.66,11624.61,0.0,37.0,32.0,108.0,830766.93,10256.38,41078.73,0.0,0.0,0.0,98.0
2023-05-19,Friday,67.0,19.0,28.0,0.0,6.0,0.0,73.0,0.0,0.0,0.0,72.83,795522.22,11873.47,0.0,36.0,40.0,100.0,703976.22,9643.51,91546.0,0.0,0.0,0.0,92.0
2023-05-20,Saturday,43.0,43.0,21.0,0.0,5.0,0.0,48.0,0.0,0.0,0.0,47.25,499092.22,11606.8,0.0,46.0,42.0,75.0,480592.22,10012.34,18500.0,0.0,0.0,0.0,91.0
2023-05-21,Sunday,37.0,53.0,24.0,0.0,4.0,0.0,41.0,0.0,0.0,0.0,39.36,419778.91,11345.38,0.0,31.0,38.0,63.0,366231.78,8932.48,53547.13,0.0,0.0,0.0,94.0
2023-05-22,Monday,45.0,46.0,32.0,0.0,4.0,0.0,49.0,0.0,0.0,0.0,47.37,491788.14,10928.63,0.0,24.0,37.0,68.0,399127.78,8145.46,92660.36,0.0,0.0,0.0,95.0
2023-05-23,Tuesday,46.0,44.0,33.0,0.0,4.0,0.0,50.0,0.0,0.0,0.0,48.94,464336.69,10094.28,0.0,32.0,38.0,71.0,451123.8,9022.48,13212.89,0.0,0.0,0.0,94.0
2023-05-24,Wednesday,64.0,16.0,42.0,0.0,4.0,0.0,68.0,0.0,0.0,0.0,76.19,691513.33,10804.9,0.0,24.0,47.0,98.0,680013.33,10000.2,11500.0,0.0,0.0,0.0,84.0
2023-05-25,Thursday,59.0,33.0,32.0,0.0,4.0,0.0,63.0,0.0,0.0,0.0,61.46,655293.14,11106.66,0.0,37.0,35.0,83.0,640140.89,10160.97,15152.25,0.0,0.0,0.0,96.0
2023-05-26,Friday,52.0,35.0,28.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,56.52,711278.57,13678.43,0.0,33.0,38.0,86.0,607335.49,10655.01,103943.08,0.0,0.0,0.0,92.0
2023-05-27,Saturday,53.0,29.0,26.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,60.92,613854.16,11582.15,0.0,25.0,43.0,91.0,534050.58,9207.77,79803.58,0.0,0.0,0.0,87.0
2023-05-28,Sunday,52.0,37.0,35.0,1.0,5.0,0.0,58.0,0.0,0.0,0.0,54.74,568052.19,10924.08,0.0,36.0,37.0,76.0,472900.02,8153.45,95152.17,0.0,0.0,0.0,95.0
2023-05-29,Monday,54.0,33.0,22.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,58.7,538997.12,9981.43,0.0,21.0,41.0,76.0,466122.12,7900.37,72875.0,0.0,0.0,0.0,92.0
2023-05-30,Tuesday,70.0,20.0,37.0,0.0,5.0,0.0,75.0,0.0,0.0,0.0,73.68,736032.79,10514.75,0.0,23.0,36.0,102.0,620747.79,8276.64,115285.0,0.0,0.0,0.0,95.0
2023-05-31,Wednesday,71.0,23.0,43.0,2.0,5.0,0.0,78.0,0.0,0.0,0.0,70.3,768280.79,10820.86,0.0,40.0,29.0,114.0,666498.65,8544.85,101782.14,0.0,0.0,0.0,101.0
2023-06-01,Thursday,66.0,35.0,28.0,2.0,5.0,0.0,73.0,0.0,0.0,0.0,61.11,626522.73,9492.77,0.0,33.0,24.0,94.0,534647.73,7323.94,91875.0,0.0,0.0,0.0,108.0
2023-06-02,Friday,42.0,56.0,20.0,1.0,3.0,0.0,46.0,0.0,0.0,0.0,41.18,424561.59,10108.61,0.0,48.0,36.0,67.0,406561.59,8838.3,18000.0,0.0,0.0,0.0,102.0
2023-06-03,Saturday,37.0,61.0,25.0,0.0,3.0,0.0,40.0,0.0,0.0,0.0,36.63,390489.39,10553.77,0.0,31.0,36.0,62.0,365894.11,9147.35,24595.28,0.0,0.0,0.0,101.0
2023-06-04,Sunday,40.0,52.0,25.0,0.0,5.0,0.0,45.0,0.0,0.0,0.0,41.24,389209.72,9730.24,0.0,22.0,44.0,65.0,370959.72,8243.55,18250.0,0.0,0.0,0.0,97.0
2023-06-05,Monday,56.0,28.0,35.0,0.0,7.0,0.0,63.0,0.0,0.0,0.0,61.54,508759.36,9084.99,0.0,17.0,40.0,77.0,452409.49,7181.1,56349.87,0.0,0.0,0.0,91.0
2023-06-06,Tuesday,58.0,29.0,26.0,0.0,7.0,0.0,65.0,0.0,0.0,0.0,61.7,592782.68,10220.39,0.0,25.0,38.0,88.0,531058.68,8170.13,61724.0,0.0,0.0,0.0,94.0
2023-06-07,Wednesday,71.0,19.0,40.0,0.0,8.0,0.0,79.0,0.0,0.0,0.0,72.45,638057.82,8986.73,0.0,27.0,35.0,101.0,619357.82,7839.97,18700.0,0.0,0.0,0.0,98.0
